,Name,Price,Unit,Packet Size,Supermarket,Comparable Price
0,Nutella,3.79,100 Gramm,Vorteils Glas 1000 Gramm,kaufland,0.379
1,Iglo Fischstäbchen,3.39,100 Gramm,"15er, Packung 450 Gramm",kaufland,0.753
2,Luna Deutsches Suppenhuhn HKL A - ohne Innereien,7.99,100 Gramm,Folie 2800 Gramm,kaufland,0.28500000000000003
3,Lätta Halbfettmargarine Original,1.79,100 Gramm,Becher 500  Gramm,kaufland,0.358
4,Kinder Schokolade,1.39,100 Gramm,"Tafel 125 Gramm10 Stück, 8 + 2 gratis",kaufland,1.11
5,Kerrygold Original Irische Butter mildgesäuert,2.39,100 Gramm,Packung 250  Gramm,kaufland,0.96
6,Rougette Ofenkäse fein-würzig  60% Fett,4.29,100 Gramm,Packung 320 Gramm,kaufland,1.34
7,"Müller Müllermilch Schoko, 1,5 % Fett",0.99,100 Gramm,Flasche Kunststoff 400 Gramm,kaufland,0.248
8,Ferrero Milchschnitte,1.99,100 Gramm,"10 x 28 g, Packung 280 Gramm",kaufland,0.71
9,Schöfferhofer Grapefruit,3.96,100 ml,Pack 1.98 L,kaufland,0.2
10,K Classic Weißwürste Münchner Art,1.99,100 Gramm,Packung 300 Gramm,kaufland,0.66
11,"Patros Feta Natur,  40% Fett",2.19,100 Gramm,Packung 180 Gramm,kaufland,1.217
12,Becel Gold 70 % Fett,1.39,100 Gramm,Becher 250 Gramm,kaufland,0.56
13,"Landliebe Landkäse Original, 50 % Fett",1.99,100 Gramm,Packung 175 Gramm,kaufland,1.14
14,Meica Curry King,2.09,100 Gramm,Packung 220 Gramm,kaufland,0.95
15,Coca Cola,11.4,100 ml,"Kasten 12 L, 12 x 1l",kaufland,0.095
16,"K Classic Chicken Wings Barbecue, pikant gewürzt",2.99,100 Gramm,Beutel 1 kg XXL,kaufland,0.29900000000000004
17,Clausthaler Classic,3.78,100 ml,Pack 1.98 L,kaufland,0.191
18,Oettinger Original Pils,6.4,100 ml,Kasten 10 L,kaufland,0.064
19,Merl Zarte Heringsfilets in Sahnesauce,1.99,100 Gramm,Becher 250 Gramm,kaufland,0.796
20,Coppenrath & Wiese Unsere Goldstücke Weizenbrötchen,1.39,100 Gramm,"Packung 450 Gramm, 9 Stück",kaufland,0.309
21,Escal  Flammkuchen Original Elsäßer,1.89,100 Gramm,Packung 260 Gramm,kaufland,0.73
22,Zott Monte Butterkeks Zwei Kammer Becher,0.79,100 Gramm,Packung 125 Gramm,kaufland,0.63
23,Tillmans Hamburger vom Rind,4.99,100 Gramm,Beutel 12 Stück,kaufland,0.0
24,Escal  Apfel Flammkuchen,1.89,100 Gramm,Packung 300 Gramm,kaufland,0.63
25,Arla Kaergarden ungesalzen,2.19,100 Gramm,Becher 250 Gramm,kaufland,0.88
26,Meggle die Alpenbutter,2.19,100 Gramm,Packung 250  Gramm,kaufland,0.88
27,Lorenz Crunchips Paprika,1.39,100 Gramm,Beutel 175 Gramm,kaufland,0.79
28,Becks Pils,16.4,100 ml,"20 x 0,5 L, Kasten 10 L",kaufland,0.16399999999999998
29,Kinder Bueno,1.99,100 Gramm,"Packung 129 Gramm, 6 Stück",kaufland,1.54
30,K Classic Sonnenblumenöl,0.99,100 ml,Flasche Kunststoff 1000 ML,kaufland,0.099
31,Hanuta Haselnuss Schnitte,1.99,100 Gramm,"Packung 220 Gramm, 10er",kaufland,0.9
32,K Classic Pizza American Style Supreme,1.99,100 Gramm,Packung 440 Gramm,kaufland,0.45199999999999996
33,K Classic Weizenmehl Type 405,0.69,100 Gramm,Packung 2kg,kaufland,0.034999999999999996
34,Mini Babybel rot 45% Fett,2.54,100 Gramm,"Netz 180 Gramm, 9 x 20 Gramm",kaufland,1.41
35,Breffod Kaninchenkeulen aus Bodenhaltung,9.99,100 Gramm,Packung 1000 Gramm,kaufland,0.999
36,Frosta Schlemmer-Filet Knusper Bordelaise,2.99,100 Gramm,Packung 360 Gramm,kaufland,0.8310000000000001
37,K Classic Jodsalz mit Fluorid,0.19,100 Gramm,Packung 500 Gramm,kaufland,0.038
38,Rama Margarine Classic,1.69,100 Gramm,"Familienpackung, Becher 1000 Gramm",kaufland,0.16899999999999998
39,Iglo Schlemmer-Filet Classic a la Bordelaise,2.89,100 Gramm,Packung 380 Gramm,kaufland,0.761
40,Kölln Blütenzarte Köllnflocken,1.29,100 Gramm,Packung 500 Gramm,kaufland,0.258
41,Paulaner Hefeweizen Naturtrüb,17.8,100 ml,"Kasten 10 L, 20 x 0,5l",kaufland,0.178
42,Original Wagner Steinofen Pizza Salami,2.29,100 Gramm,Packung 320  Gramm,kaufland,0.72
43,Danone Dany Sahne Schoko 4-er,1.79,100 Gramm,"Packung 460 Gramm, 4 x 115g",kaufland,0.39
44,Erasco Hühner Nudeltopf mit frischem Gemüse,2.59,100 Gramm,Dose 800 Gramm,kaufland,0.324
45,"Müller Froop Frucht auf Joghurt Pfirsich-Maracuja, 3.5 % Fett",0.59,100 Gramm,Becher 150 Gramm,kaufland,0.39
46,K Classic Back-Camembert,1.89,100 Gramm,Packung 350 Gramm,kaufland,0.54
47,Erasco Westfälischer Linsen-Eintopf mit einem Schuss Essig,2.59,100 Gramm,Dose 800 Gramm,kaufland,0.324
48,K Classic Bami Goreng,1.59,100 Gramm,Beutel 750 Gramm,kaufland,0.21200000000000002
49,K Classic Delikatess Lyoner,0.99,100 Gramm,Packung 200 Gramm,kaufland,0.5
50,Weideglück Sahne-Joghurt nach griechischer Art,1.99,100 Gramm,Becher 1000 Gramm,kaufland,0.2
51,Weihenstephan Frische Tafelbutter 82% Fett,2.19,100 Gramm,Packung 250  Gramm,kaufland,0.88
52,Danone Actimel Classic,2.65,100 Gramm,Packung 800 Gramm,kaufland,0.331
53,Zentis Nusspli Nuss Nougat Creme,1.59,100 Gramm,Becher 400 Gramm,kaufland,0.398
54,K Classic Salzstangen,0.39,100 Gramm,Beutel 250 Gramm,kaufland,0.16
55,Maggi Ravioli in Tomatensauce,1.15,100 Gramm,Dose 800 Gramm,kaufland,0.144
56,Sylter Salatfrische Dressing,1.69,100 ml,Flasche Glas 250 ML,kaufland,0.68
57,"K Classic Weißer Käse aus Kuhmilch, 45% Fett",0.79,100 Gramm,Packung 200 Gramm,kaufland,0.395
58,"K Classic Schlagsahne wärmebehandelt, mind. 30 % Fett",0.63,100 Gramm,Becher 200 Gramm,kaufland,0.32
59,Ovomaltine Crunchy Cream,2.99,100 Gramm,Glas 380 Gramm,kaufland,0.79
60,Oryza  Himalaya Basmati Reis lose,2.69,100 Gramm,Packung 500 Gramm,kaufland,0.538
61,Ritter Sport Schokolade Joghurt,2.59,100 Gramm,Tafel 250 Gramm,kaufland,1.04
62,Coppenrath & Wiese Unsere Goldstücke Mehrkornbrötchen,1.39,100 Gramm,Packung 300 Gramm,kaufland,0.46
63,Dr. Oetker Bourbon Vanille Zucker 3-er,0.99,100 Gramm,Packung 31 Gramm,kaufland,3.19
64,Palmin Kokosfett,1.49,100 Gramm,Packung 250 Gramm,kaufland,0.6
65,Iglo Backfischstäbchen 13-er,3.39,100 Gramm,Packung 364 Gramm,kaufland,0.931
66,K Classic Spätzlepfanne,1.59,100 Gramm,Beutel 750 Gramm,kaufland,0.21200000000000002
67,K Classic Butter,1.39,100 Gramm,Packung 250 Gramm,kaufland,0.56
68,Meica Bratmaxe,3.49,100 Gramm,Packung 313 Gramm,kaufland,1.12
69,Meggle Joghurt Butter,2.19,100 Gramm,Packung 250  Gramm,kaufland,0.88
70,Almette Alpenfrischkäse Natur,1.39,100 Gramm,Becher 150  Gramm,kaufland,0.93
71,Sonnen Bassermann herzhafte Gulaschsuppe Ungarischer Art,1.49,100 ml,Dose 400 ML,kaufland,0.373
72,Mövenpick Eiscreme Maple Walnuts,2.99,100 ml,Packung 900 ML,kaufland,0.33199999999999996
73,Coppenrath & Wiese Meister Torte Mandel Bienenstich,5.29,100 Gramm,Packung 800 Gramm,kaufland,0.661
74,K Classic Fischstäbchen,1.99,100 Gramm,Packung 450 Gramm,kaufland,0.442
75,Original Wagner Steinofen Pizza Speciale,2.29,100 Gramm,Packung 350 Gramm,kaufland,0.65
76,Langnese Cremissimo Bourbon Vanille,3.29,100 ml,Packung 1000 ML,kaufland,0.329
77,Philadelphia Doppelrahmstufe Original,1.49,100 Gramm,Packung 175 Gramm,kaufland,0.85
78,"Weihenstephan Rahmjoghurt cremig-mild Erdbeere, 10 % Fett",0.65,100 Gramm,Becher 150 Gramm,kaufland,0.43
79,Lorenz Saltletts Sticks,1.79,100 Gramm,Packung 250 Gramm,kaufland,0.72
80,Langnese Viennetta Vanille,1.99,100 ml,"Packung 650 ML, 30 % mehr Inhalt",kaufland,0.306
81,Kinder Pingui Schoko,1.99,100 Gramm,"Family Pack 240 Gramm, 8 x 30 g",kaufland,0.83
82,Krombacher Pils,14.8,100 ml,"Kasten 10 L, 20 x 0,5 L ",kaufland,0.148
83,Pepsi Cola Classic koffeinhaltig,0.99,100 ml,Pet-Flasche 1.5 L,kaufland,0.066
84,"Bauer Der grosse Bauer Erdbeere,  3,5 % Fett",0.69,100 Gramm,Becher 250 Gramm,kaufland,0.28
85,Granini Trinkgenuss Orange Fruchtgehalt: 100%,1.79,100 ml,Pet-Flasche 1 L,kaufland,0.179
86,Wiesenhof Hähnchen Schenkel ungewürzt,2.99,100 Gramm,Beutel 1000 Gramm,kaufland,0.29900000000000004
87,Weihenstephan Frischer Alpenschlagrahm extra schlagfähig,2.49,100 Gramm,Getränkekarton 500 Gramm,kaufland,0.5
88,Henkell Trocken,4.99,100 ml,Flasche Glas 0.75 L,kaufland,0.665
89,Rotkäppchen Sekt Halbtrocken,3.99,100 ml,Flasche Glas 0.75 L,kaufland,0.532
90,Trumpf Edle Tropfen in Nuss Obstbrände,2.49,100 Gramm,Packung 250 Gramm,kaufland,1.0
91,Rocher Pralinen,3.49,100 Gramm,"Packung 200 Gramm, 16 Stück",kaufland,1.75
92,Schwip Schwap Cola + Orange mit Zucker,0.99,100 ml,Pet-Flasche 1.5 L,kaufland,0.066
93,Escal King Prawns Provencal,3.99,100 Gramm,Packung 250 Gramm,kaufland,1.6
94,Mövenpick Eiscreme Bourbon Vanille,2.99,100 ml,Packung 900 ML,kaufland,0.33199999999999996
95,Bitburger Premium Pils,14.6,100 ml,"Kasten 10 L, 20 x 0,5 L",kaufland,0.146
96,Ferrero Kinder Choco Fresh 5 x 21 g,1.59,100 Gramm,"Packung 105 Gramm, 5 Stück",kaufland,1.51
97,Landliebe Grieß Pudding Traditionell,0.79,100 Gramm,Becher 150 Gramm,kaufland,0.53
98,K Classic Gnocchi Kartoffelklößchen nach italienischer Art,1.19,100 Gramm,Beutel 600 Gramm,kaufland,0.198
99,Rio Plata Brasilianisches Corned Beef,3.29,100 Gramm,Dose 340 Gramm,kaufland,0.97
100,Ferrero Küsschen,2.99,100 Gramm,"Packung 178 Gramm, 20 Stück",kaufland,1.68
101,Hengstenberg Knax Gewürzgurken,1.89,100 ml,Glas 720 ML,kaufland,0.263
102,"Müller Frucht Buttermilch Erdbeere, 0.6% Fett",0.99,100 Gramm,Flasche 500 Gramm,kaufland,0.198
103,Ehrmann Obstgarten Erdbeere,0.49,100 Gramm,Packung 125 Gramm,kaufland,0.39
104,Tillmans Kebab aus Rindfleisch - tiefgefroren,2.59,100 Gramm,Packung 500 Gramm,kaufland,0.518
105,John West Thunfischfilets Natur ohne Öl,1.99,100 Gramm,Dose 160 Gramm,kaufland,1.24
106,Meggle Trüffel-Butter,3.49,100 Gramm,Glas 80  Gramm,kaufland,4.36
107,Milka Alpenmilch Schokolade,1.09,100 Gramm,Tafel 100  Gramm,kaufland,1.09
108,Punica Classics Nektar Multivitamin 17+4,1.59,100 ml,Pet-Flasche 1500 ML,kaufland,0.10600000000000001
109,Alberto Lasagne Bolognese,1.99,100 Gramm,Kunststoffschale 400 Gramm,kaufland,0.49800000000000005
110,Hela Curry Gewürz Ketchup delikat,2.39,100 ml,Flasche Kunststoff 800 ML,kaufland,0.29900000000000004
111,Miracoli Spaghetti Klassiker mit Tomatensauce,1.79,100 Gramm,"Packung 397 Gramm, 2 - 3 Portionen",kaufland,0.45
112,Iglo Rahmspinat der mit dem Blubb,1.89,100 Gramm,Packung 800 Gramm,kaufland,0.236
113,Coca Cola Zero,0.49,100 ml,Dose 330 ML,kaufland,0.148
114,Don Simon Sangria,2.19,100 ml,Pet-Flasche 1.5 L,kaufland,0.146
115,Oettinger Original Export,6.4,100 ml,Kasten 10 L,kaufland,0.064
116,Purland Hackfleisch Schwein und Rind gemischt,2.49,100 Gramm,Packung 500 Gramm,kaufland,0.49800000000000005
117,"Danone Fruchtzwerge Erdbeere, Kirsche, Himbeere, 6 x 50 g",1.59,100 Gramm,Packung 300 Gramm,kaufland,0.53
118,K Classic Junge Brechbohnen fein,0.69,100 Gramm,Dose 800 Gramm,kaufland,0.086
119,"Frische Brise Marius Mineralquelle medium, 12 x 0,7 L",1.8,100 ml,Kasten 8.4 L,kaufland,0.020999999999999998
120,"Salakis Schafskäse Natur, 50 % Fett",2.29,100 Gramm,Packung 200 Gramm,kaufland,1.15
121,Appel Heringsfilet in Pfeffer-Creme,1.49,100 Gramm,Dose 200 Gramm,kaufland,0.75
122,K Classic Californische Pistazien geröstet und gesalzen,3.19,100 Gramm,Beutel 250 Gramm,kaufland,1.28
123,K Classic Choco Bobbles mit Kakao,1.99,100 Gramm,Packung 750 Gramm,kaufland,0.265
124,Ehrmann Grand Dessert Schoko,0.79,100 Gramm,Becher 200 Gramm,kaufland,0.4
125,Nestle Nesquick Nachfüllbeutel,1.99,100 Gramm,Nachfüllbeutel 440 Gramm,kaufland,0.45199999999999996
126,"K Classic H-Schlagsahne ultrahocherhitzt, 30 % Fett",0.69,100 Gramm,Packung 200 Gramm,kaufland,0.35
127,K Classic Weichweizen Grieß,0.39,100 Gramm,Packung 500 Gramm,kaufland,0.078
128,Schwartau Extra Erdbeere,2.19,100 Gramm,Glas 340 Gramm,kaufland,0.64
129,Storck Super Dickmanns,1.89,100 Gramm,Packung 250 Gramm,kaufland,0.76
130,"Wagner Original Piccolinis Salami,",2.69,100 Gramm,"Packung 270 Gramm, 9 x 30g",kaufland,1.0
131,Bananen ca. 6 Stück,0.99,100 Gramm, 1 KG,kaufland,0.099
132,K Classic Königsberger Klopse in Kapernsauce,1.49,100 Gramm,Packung 450 Gramm,kaufland,0.331
133,K Classic Lasagne Bolognese,2.99,100 Gramm,Schale 1000 Gramm,kaufland,0.29900000000000004
134,Appel Heringsfilets in Tomaten-Creme,1.49,100 Gramm,Dose 200 Gramm,kaufland,0.75
135,Trumpf Schogetten Alpenvollmilch,0.99,100 Gramm,Tafel 100 Gramm,kaufland,0.99
136,Brokkoli frisch,1.19,100 Gramm,Folie 500 Gramm,kaufland,0.238
137,Wagner Die Backfrische Pizza Salami mit 3 Käse & Kräutern,2.89,100 Gramm,Packung 320 Gramm,kaufland,0.9
138,"K Classic Kaffeesahne Kännchen, 12% Fett",0.39,100 Gramm,Dose 200 Gramm,kaufland,0.2
139,Wagner Die Backfrische Pizza Speciale,2.89,100 Gramm,Packung 360 Gramm,kaufland,0.8
140,K Classic Gourmet Rohschinken,1.88,100 Gramm,Packung 150 Gramm,kaufland,1.25
141,K Bio Sauerrahm Butter,2.19,100 Gramm,Packung 250 Gramm,kaufland,0.88
142,"Exquisa Quark Genuss Vanilla,0.2% Fett",1.79,100 Gramm,Becher 500 Gramm,kaufland,0.358
143,K Classic Bratkartoffeln mit Speck und Zwiebeln,1.19,100 Gramm,Packung 500 Gramm,kaufland,0.238
144,K Purland Rinderzunge,9.44,100 Gramm,Packung 1631 Gramm,kaufland,0.579
145,Arla Kaergarden gesalzen,2.19,100 Gramm,Becher 250  Gramm,kaufland,0.88
146,Rügenwalder Mühlen Schinken Zarter Kochschinken,1.99,100 Gramm,Packung 100 Gramm,kaufland,1.99
147,Rügen Fisch Heringsfilets in Tomaten-Creme,0.99,100 Gramm,Dose 200 Gramm,kaufland,0.5
148,Hengstenberg Feiner Walnuss Essig 6 % Säure,2.79,100 ml,Flasche Glas 0.5 L,kaufland,0.558
149,Lavazza  Crema e Aroma,12.99,100 Gramm,"Packung 1100 Gramm, 10% mehr Inhalt",kaufland,1.181
150,Hardegger Käse Fondue L Original ohne Alkohol,2.79,100 Gramm,Packung 400 Gramm,kaufland,0.6980000000000001
151,K Classic Hartweizen Grieß,0.49,100 Gramm,Packung 500 Gramm,kaufland,0.098
152,Storck Knoppers Milch-Haselnuss-Schnitte,1.99,100 Gramm,"Packung 200 Gramm, 8 x 25 g",kaufland,1.0
153,Ferrero Kinder Überraschung Ei,0.79,100 Gramm,Folie 20 Gramm,kaufland,3.95
154,Händlmaiers Hausmachersenf Süßer,1.49,100 ml,Glas 335 ML,kaufland,0.44
155,Rispentomaten frisch,2.99,100 Gramm,Packung 1 KG,kaufland,0.29900000000000004
156,K Classic Leberwurst grob,1.29,100 Gramm,Packung 250 Gramm,kaufland,0.52
157,"K Purland Gourmet Rinderfilet am Stück, vom Jungbullen",29.49,100 Gramm,Packung 1000 Gramm,kaufland,2.949
158,K Bio Agaven Dicksaft Natursüße,1.79,100 ml,Flasche Kunststoff 250 ML,kaufland,0.72
159,Bärenmarke Die Ergiebige 10 10% Fett,0.95,100 Gramm,Dose 340 Gramm,kaufland,0.28
160,"Exquisa Fitline Kräuter,  0,2% Fett",1.39,100 Gramm,Packung 200 Gramm,kaufland,0.7
161,Golden Toast Butter Toast,1.19,100 Gramm,Packung 500  Gramm,kaufland,0.238
162,Brunch Cremiger Brotaufstrich Natur,1.69,100 Gramm,Becher 200 Gramm,kaufland,0.85
163,Brändle vita Rapsöl mit omega 3 Fettsäuren,2.59,100 ml,Flasche Glas 0.75 L,kaufland,0.34500000000000003
164,K Classic Pesto alla Calabrese,1.19,100 Gramm,Glas 190 Gramm,kaufland,0.63
165,Iglo Schlemmer-Filet Broccoli,2.79,100 Gramm,Packung 380 Gramm,kaufland,0.734
166,K Classic Knusper Früchte Müsli mit 27% Früchten,2.24,100 Gramm,Packung 750 Gramm,kaufland,0.29900000000000004
167,K Classic Cafe Allegro Typ Espresso,0.49,100 ml,Becher 230 ML,kaufland,0.21
168,Purland Schweinebraten wie gewachsen,3.99,100 Gramm,Vakuum 1 KG,kaufland,0.399
169,Tillmans XXL Schnitzel vom Schwein nach Wiener Art,3.49,100 Gramm,Packung 500 Gramm,kaufland,0.6980000000000001
170,Purland Schweinekotelett 5 Stück,5.7,100 Gramm,Vakuum 1 KG,kaufland,0.5700000000000001
171,K Classic Schmand 24 % Fett,0.55,100 Gramm,Becher 200 Gramm,kaufland,0.28
172,Escal bio 2 Lachsfilets roh,7.49,100 Gramm,Packung 250 Gramm,kaufland,3.0
173,K Classic Schoko Gelee Bananen,0.79,100 Gramm,Packung 250 Gramm,kaufland,0.32
174,Stieffenhofer Wiener Boden Dunkel,2.19,100 Gramm,Packung 400 Gramm,kaufland,0.55
175,K Classic Eier Bodenhaltung,1.19,100 Gramm,Packung 10 Stück,kaufland,0.8
176,Heidegrund Fleischkäse einfach,1.99,100 Gramm,Packung 400 Gramm,kaufland,0.5
177,Nadler Heringssalat mit Roter Bete,1.29,100 Gramm,Packung 200 Gramm,kaufland,0.65
178,Vinzenzmurr Saure Lunge,2.99,100 ml,Dose 800 ML,kaufland,0.374
179,Krüger Family Cappuccino White,2.99,100 Gramm,Nachfüllbeutel 500 Gramm,kaufland,0.5980000000000001
180,Milka Adventskalender,5.99,100 Gramm,Packung 200 Gramm,kaufland,3.0
181,Brandt Hobbits Schoko Hafer Mürbekeks mit Vollmilchschokolade,1.79,100 Gramm,Packung 250 Gramm,kaufland,0.72
182,Trentin Grana Padano grattugiato frisch gerieben,1.19,100 Gramm,Vakuum 100 Gramm,kaufland,1.19
183,Freixenet Legero alkoholfrei,5.99,100 ml,Flasche Glas 750 ML,kaufland,0.799
184,Tillmans Best Burger vom Rind - 5 Stück,3.99,100 Gramm,Packung 500 Gramm,kaufland,0.798
185,"Almette Alpenfrischkäse Schnittlauch, 16% Fett",1.39,100 Gramm,Becher 150  Gramm,kaufland,0.93
186,Bertolli Extra Vergine Originale das Fruchtige,4.29,100 ml,Flasche Glas 500 ML,kaufland,0.858
187,Dr. Oetker Süße Mahlzeit Kaiserschmarrn nach klassicher Art,0.99,100 Gramm,Beutel 165 Gramm,kaufland,0.6
188,Coppenrath & Wiese Feinste Sahne Himbeer-Bourbon-Vanille,10.99,100 Gramm,Packung 1800 Gramm,kaufland,0.611
189,Almdudler Kräuterlimonade,1.39,100 ml,Flasche Kunststoff 1 L,kaufland,0.13899999999999998
190,Tante Fanny Frischer Flammkuchenteig,1.79,100 Gramm,Packung 260 Gramm,kaufland,0.69
191,Sachsenland Sour Creme,0.49,100 Gramm,Becher 200 Gramm,kaufland,0.25
192,K Classic Cafe Allegro Typ Cappuccino,0.49,100 ml,Becher 230 ML,kaufland,0.21
193,K Bio Vollkorn-Haferflocken Kleinblatt,0.95,100 Gramm,Packung 500 Gramm,kaufland,0.19
194,K Classic Emmentaler am Stück,2.29,100 Gramm,Packung 400 Gramm,kaufland,0.5730000000000001
195,"Exquisa Fitline Natur,  0,2% Fett",1.39,100 Gramm,Packung 200  Gramm,kaufland,0.7
196,Jola Rindfleisch im eigenen Saft,2.29,100 Gramm,Dose 400 Gramm,kaufland,0.57
197,Döbelner Soljanka,1.99,100 Gramm,Glas 670 Gramm,kaufland,0.29700000000000004
198,Lorenz Nic Nacs,1.89,100 Gramm,Beutel 125 Gramm,kaufland,1.51
199,Hasseröder Premium Pils,14.0,100 ml,Kasten 10 L,kaufland,0.13999999999999999
200,Ehrmann Grand Dessert Plus Double-Choc,0.79,100 Gramm,Becher 190 Gramm,kaufland,0.42
201,Freixenet Carta Nevada Semi Seco halbtrocken,5.99,100 ml,Flasche Glas 750 ML,kaufland,0.799
202,Dallmayr Kaffee Classic,5.99,100 Gramm,Packung 500 Gramm,kaufland,1.198
203,Melitta Cafe Auslese Mild,5.69,100 Gramm,Packung 500 Gramm,kaufland,1.1380000000000001
204,Jacobs Krönung Original,5.99,100 Gramm,Packung 500 Gramm,kaufland,1.198
205,Tulip Frühstücksfleisch dänisch,1.79,100 Gramm,Dose 340 Gramm,kaufland,0.53
206,Sprite,12.48,100 ml,Kasten 12 L,kaufland,0.10400000000000001
207,Fanta Orange,12.48,100 ml,"Kasten 12 L, 12 x 1l",kaufland,0.10400000000000001
208,Franziskaner Hefe Weißbier Naturtrüb,17.4,100 ml,Kasten 10 L,kaufland,0.174
209,"K Classic Pfirsiche halbe Frucht, gezuckert",1.19,100 ml,Dose 850 ML,kaufland,0.13999999999999999
210,K Classic Selleriesalat fein-sauer,0.69,100 Gramm,Glas 320 Gramm,kaufland,0.22
211,Lipton Ice Tea Lemon,1.39,100 ml,Pet-Flasche 1.5 L,kaufland,0.093
212,Johnny Walker Red Label,13.99,100 ml,Flasche Glas 700 ML,kaufland,1.9989999999999999
213,Berentzen Fruchtige Saurer Apfel 16% Vol.,6.49,100 ml,Flasche Glas 700 ML,kaufland,0.9269999999999999
214,"Bauer Der grosse Bauer Kirsche, 3.5 % Fett",0.69,100 Gramm,Becher 250 Gramm,kaufland,0.28
215,"Wodka Gorbatschow 37,5% Vol.",7.49,100 ml,Flasche Glas 700 ML,kaufland,1.0699999999999998
216,"Salakis Schafskäse Natur, 48 % Fett",2.49,100 Gramm,Packung 200 Gramm,kaufland,1.25
217,Metaxa Amphora 7-Stern Weinbrand,15.99,100 ml,Flasche Glas 700 ML,kaufland,2.284
218,Jameson Irish Whisky 40 % Vol.,19.99,100 ml,Flasche Glas 0.7 L,kaufland,2.856
219,Chantre Weinbrand 36% Vol.,6.99,100 ml,Flasche Glas 0.7 L,kaufland,0.999
220,Amarula Wild Fruit Cream Liqueur,12.99,100 ml,Flasche Glas 0.7 L,kaufland,1.8559999999999999
221,Jägermeister Kräuterlikör,6.49,100 ml,Flasche Glas 0.35 L,kaufland,1.8539999999999999
222,"Weihenstephan Rahmjoghurt cremig-mild Stracciatella, 10 % Fett",0.65,100 Gramm,Becher 150 Gramm,kaufland,0.43
223,Jever Pilsener,15.0,100 ml,"Kasten 10 L, 20 x 0,5 L ",kaufland,0.15
224,Jules Mumm Sekt Rose Dry trocken,5.79,100 ml,Flasche Glas 0.75 L,kaufland,0.772
225,MM Extra trocken,1.15,100 ml,"Pikkolo Flasche 0,2L",kaufland,0.575
226,Cinzano Asti,6.49,100 ml,Flasche Glas 0.75 L,kaufland,0.865
227,Simon Delikatess-Rinder-Gulasch in feiner Sauce,3.29,100 Gramm,Dose 500 Gramm,kaufland,0.658
228,K Classic Pizza Gyros,1.99,100 Gramm,Packung 400 Gramm,kaufland,0.49800000000000005
229,K Classic Hühnerfrikassee in cremiger Sauce,1.29,100 Gramm,Schale 450 Gramm,kaufland,0.28700000000000003
230,Melitta Bella Crema La Crema,12.99,100 Gramm,Packung 1000 Gramm,kaufland,1.299
231,Danone Activia Cerealien,1.99,100 Gramm,"Packung 500 Gramm, 4 x 125 g",kaufland,0.398
232,Sierra Tequila Silver,13.99,100 ml,Flasche Glas 0.7 L,kaufland,1.9989999999999999
233,Melitta Cafe Auslese,5.69,100 Gramm,Vakuum 500 Gramm,kaufland,1.1380000000000001
234,Veuve Clicquot Ponsardin Champagner Brut,48.99,100 ml,Flasche Glas 0.75 L,kaufland,6.531999999999999
235,Radeberger Pilsner,14.8,100 ml,Kasten 10 L,kaufland,0.148
236,Absolut Vodka,14.99,100 ml,Flasche Glas 700 ML,kaufland,2.141
237,Fläminger Jagd Kräuterlikör 30 % Vol.,5.79,100 ml,Flasche Glas 0.7 L,kaufland,0.827
238,"Teekanne Türkischer Apfel 20 x 2,75 g",1.95,100 Gramm,Packung 55 Gramm,kaufland,3.55
239,K Classic fettarme H-Milch 1.5% Fett,7.56,100 ml,"Packung 12l., 12 x 1l",kaufland,0.063
240,K Bio Nuss-Nougat-Creme,2.95,100 Gramm,Glas 400 Gramm,kaufland,0.738
241,Milram Müritzer cremig würzig,1.99,100 Gramm,Packung 150 Gramm,kaufland,1.33
242,Coburger Back Camenbert,1.99,100 Gramm,Packung 350 Gramm,kaufland,0.57
243,Coppenrath & Wiese Kleiner Augenblick Himbeer Mascarpone,2.49,100 Gramm,Packung 180 Gramm,kaufland,1.383
244,K Purland Sauerbraten vom Rind in würziger Beize,8.99,100 Gramm,Packung 1000 Gramm,kaufland,0.899
245,K Classic Salami,1.29,100 Gramm,XXL Packung 240 Gramm,kaufland,0.54
246,Rockstar Energy Original,1.69,100 ml,Dose 0.5 L,kaufland,0.33799999999999997
247,K Classic Pizza American Style BBQ Chicken,1.99,100 Gramm,Packung 420 Gramm,kaufland,0.47
248,Dr. Oetker la MIA GRANDE Salame Piccante,3.49,100 Gramm,Karton 380 Gramm,kaufland,0.92
249,Dr. Oetker la MIA GRANDE Tonno e Cipolle,3.49,100 Gramm,Karton 415 Gramm,kaufland,0.841
250,Dr. Oetker la MIA GRANDE 4 Formaggi,3.49,100 Gramm,Karton 400 Gramm,kaufland,0.873
251,Dr. Oetker la MIA GRANDE Margherita,3.49,100 Gramm,Karton 360 Gramm,kaufland,0.97
252,K Classic Kalifornische Pistazien geröstet,3.19,100 Gramm,Beutel 250 Gramm,kaufland,1.28
253,K Classic Edel Zartbitter Schokolade Ganze Nuss,0.69,100 Gramm,Tafel 100 Gramm,kaufland,0.69
254,K Favourites Nuss Häppchen,1.55,100 Gramm,Packung 140 Gramm,kaufland,1.11
255,Pilz Krone Pilzmischung Gourmet,4.49,100 Gramm,Schale 500 Gramm,kaufland,0.898
256,K Classic Heidelbeeren,3.69,100 Gramm,Beutel 750 Gramm,kaufland,0.49
