,Name,Price,Unit,Packet Size,Supermarket,Comparable Price
1368,Barilla Bavette No.13,1.49,100 Gramm,Packung 500 Gramm,rewe,0.298
1369,Barilla Pasta Farfalle No.65,1.49,100 Gramm,Packung 500 Gramm,rewe,0.298
1370,"Danone Activia Classic Heidelbeere, 4 x 115 g",1.99,100 Gramm,Packung 460 Gramm,rewe,0.433
1371,"Danone Activia mit Dörrfrüchten Pflaume, 4 x 115 g",1.99,100 Gramm,Packung 460 Gramm,rewe,0.433
1372,"Danone Activia mit Dörrfrüchten Feige, 4 x 115 g",1.99,100 Gramm,Packung 460 Gramm,rewe,0.433
1373,Heinz Curry Gewürz Ketchup Classic,2.49,100 ml,Flasche Kunststoff 700 ML,rewe,0.356
1374,Hawesta Balance zarte Heringsfilets in leichtem Tomaten-Dressing a la Italia,1.49,100 Gramm,Dose 190 Gramm,rewe,0.78
1375,Hawesta Balance zarte Heringsfilets in leichtem Curry Ananas-Dressing,1.49,100 Gramm,Dose 190 Gramm,rewe,0.78
1376,Hawesta extra zarte Heringsfilets in Pfeffer-Creme,1.29,100 Gramm,Dose 200 Gramm,rewe,0.65
1377,Hawesta Bücklingsfilets,1.79,100 Gramm,Dose 190 Gramm,rewe,0.94
1378,Appel Sardinen Madeleine rot,1.59,100 Gramm,Dose 105 Gramm,rewe,1.51
1379,Appel Fisch Minis Heringsfilet-Stücke in tomatiger Ketchup-Sauce,0.99,100 Gramm,Dose 100 Gramm,rewe,0.99
1380,Appel Pangasius Filets in Mango-Chili-Sauce,1.69,100 Gramm,Dose 125 Gramm,rewe,1.35
1381,Saupiquet Thunfisch-Filets Naturale ohne Öl,2.19,100 Gramm,Packung 185 Gramm,rewe,1.18
1382,Saupiquet Thunfisch-Filets in Sonnenblumenöl,2.39,100 Gramm,Dose 185 Gramm,rewe,1.29
1383,Mondamin Teig-Mix American Pancake,1.69,100 Gramm,Flasche Kunststoff 215 Gramm,rewe,0.79
1384,Dr. Oetker Kokos Kuchen,2.29,100 Gramm,Packung 410 Gramm,rewe,0.5589999999999999
1385,Goldpuder Weizenmehl Type 405,0.89,100 Gramm,Packung 1000 Gramm,rewe,0.089
1386,Südzucker Gelierzucker Fix & Fruchtig,0.99,100 Gramm,Packung 125 Gramm,rewe,0.792
1387,Rewe Bio  Weizenmehl Type 550,1.19,100 Gramm,Packung 1000 Gramm,rewe,0.119
1388,Mondamin Tarte au Chocolat Schokoladen Kuchen Fertiger Teig,2.99,100 Gramm,Beutel 500 Gramm,rewe,0.5980000000000001
1389,Dr. Oetker Marzipan Kuchen,2.89,100 Gramm,Packung 495  Gramm,rewe,0.584
1390,Ruf Sahnefest,0.39,Preis pro Stück,Packung 5 Stück,rewe,0.08
1391,Dr. Oetker Finesse Natürliches Aroma 2-er Bourbon-Vanille,0.59,100 ml,Packung 9.6 ML,rewe,6.15
1392,Dr. Oetker  Aroma 4-er Bitter-Mandel,0.79,100 Gramm,Packung 22 Gramm,rewe,3.59
1393,Dr. Oetker Aroma 4-er Butter-Vanille,0.79,100 Gramm,Packung 24 Gramm,rewe,3.29
1394,Dr. Oetker Aroma 4-er Zitronen,0.79,100 Gramm,Packung 22 Gramm,rewe,3.59
1395,Dr. Oetker Aroma 4-er Rum,0.79,100 Gramm,Packung 24 Gramm,rewe,3.29
1396,"Dr. Oetker Blatt Gelatine rot, 6 Blatt",0.69,100 Gramm,Packung 10 Gramm,rewe,6.9
1397,"Dr. Oetker Blatt Gelatine weiss, 6 Blatt",0.89,100 Gramm,Packung 10  Gramm,rewe,8.9
1398,"Bergader Bavaria Blu das Orginal, Minitorte, 70% Fett",1.39,100 Gramm,Packung 150  Gramm,rewe,0.93
1399,Nestle Choclait Chips Classic,1.99,100 Gramm,Packung 135 Gramm,rewe,1.47
1400,ja! Multivitamin Mehrfruchtsaft,1.29,100 ml,Getränkekarton 1.5 L,rewe,0.086
1401,Ja! Klarspüler für die Spülmaschine,1.29,100 ml,Flasche Kunststoff 1.00 L,rewe,0.129
1402,Gepa Kakao Afrika,2.99,100 Gramm,Packung 250 Gramm,rewe,1.2
1403,Sonnen-Bassermann Mein Frühlingstopf mit Fleischklößchen,2.19,100 Gramm,Dose 800 Gramm,rewe,0.274
1404,"Leibniz Choco Sticks Edelherb, 2 x 6 Sticks in Snack Packs",1.79,100 Gramm,Packung 132 Gramm,rewe,1.36
1405,Leibniz Choco Honig-Karamell,1.39,100 Gramm,Packung 125 Gramm,rewe,1.11
1406,"Teekanne Türkischer Apfel 20 x 2,75 g",2.29,100 Gramm,Packung 55 Gramm,rewe,4.16
1407,Teekanne Indischer Chai Classic 20 x 2 g,2.29,100 Gramm,Packung 40 Gramm,rewe,5.73
1408,Ritter Sport Schokolade Olympia Joghurt Honig Nuss Traubenzucker,0.77,100 Gramm,Tafel 100 Gramm,rewe,0.77
1409,Whole Earth North America blossom Berries,2.99,100 Gramm,Packung 300 Gramm,rewe,0.9970000000000001
1410,Milka Schoko Drink mit feinem Schokoladengeschmack,1.99,100 Gramm,Beutel 500 Gramm,rewe,0.398
1411,Köln Ceralien Hafer Kyss,2.79,100 Gramm,Packung 350 Gramm,rewe,0.7969999999999999
1412,Bebivita 1 Anfangsmilch von Geburt an,3.99,100 Gramm,Packung 600 Gramm,rewe,0.665
1413,Bebivita 2 Folgemilch Ideal für das Beikostalter,3.99,100 Gramm,Packung 600 Gramm,rewe,0.665
1414,Tuc Classic Cräcker,0.69,100 Gramm,Packung 100 Gramm,rewe,0.69
1415,Arla Buko Frischkäse Typ India,1.19,100 Gramm,Packung 200 Gramm,rewe,0.6
1416,Arla Buko Frischkäse Pfeffer 17% Fett,1.19,100 Gramm,Packung 200 Gramm,rewe,0.6
1417,Arla Buko Frischkäse Toskana 13% Fett,1.19,100 Gramm,Packung 200 Gramm,rewe,0.6
1418,Caotina blanc,5.29,100 Gramm,Dose 500 Gramm,rewe,1.058
1419,Coppenrath & Wiese Bunte Sahne Zauber,8.99,100 Gramm,Packung 800 Gramm,rewe,1.124
1420,Coppenrath & Wiese Alt Böhmischer Apfelkuchen,4.79,100 Gramm,Packung 1250 Gramm,rewe,0.383
1421,Coppenrath & Wiese Festtagstorte Nuss Sahne,8.99,100 Gramm,Packung 1300  Gramm,rewe,0.692
1422,Coppenrath & Wiese Torten-Träume Schokolade Trüffel,4.99,100 Gramm,Packung 650 Gramm,rewe,0.768
1423,Coppenrath & Wiese Cafeteria Mini-Berliner 2 x 8 Stück,2.49,100 Gramm,Packung 200 Gramm,rewe,1.25
1424,Costa Blätterteig-Häppchen Spinat-Lachs,2.99,100 Gramm,Packung 240 Gramm,rewe,1.25
1425,Mestemacher Pita Weizen 6 Brottaschen,1.79,100 Gramm,Packung 400 Gramm,rewe,0.45
1426,Winsenia Diät Nussenia Diät Nuss Nugat Creme,1.99,100 Gramm,Glas 400 Gramm,rewe,0.49800000000000005
1427,Bonne Maman Konfitüre Aprikosen,2.25,100 Gramm,Glas 370 Gramm,rewe,0.61
1428,Bonne Maman Konfitüre Himbeere,2.25,100 Gramm,Glas 370 Gramm,rewe,0.61
1429,Bonne Maman Konfitüre Pfirsich,2.25,100 Gramm,Glas 370 Gramm,rewe,0.61
1430,Maintal Konfitüren Hagebutten,1.39,100 Gramm,Glas 340 Gramm,rewe,0.41
1431,Schneekoppe Diät-Konfitüre Extra Erdbeere,1.95,100 Gramm,Glas 330 Gramm,rewe,0.59
1432,Schwartau Extra Fruttissima Himbeere,1.89,100 Gramm,Becher 250 Gramm,rewe,0.76
1433,"Zentis Belfruit fein Cremig Erdbeere, 55% Fruchtanteil",1.79,100 Gramm,Glas 300 Gramm,rewe,0.6
1434,Aurora Bestes Korn  Weizen-Mehl Type 1050,1.29,100 Gramm,Packung 1000 Gramm,rewe,0.129
1435,MinusL Camembert 45% Fett,1.59,100 Gramm,Packung 125 Gramm,rewe,1.27
1436,Chaumes Würzige Scheiben,2.39,100 Gramm,Packung 150 Gramm,rewe,1.59
1437,"Knirps Weinkäse 2 x 62,5 g",1.49,100 Gramm,Doppelpackung 125 Gramm,rewe,1.19
1438,Saint Albray cremig leicht 12% Fett,1.99,100 Gramm,Packung 200 Gramm,rewe,1.0
1439,"Minus L Bergkäse in Scheiben, 45 % Fett",2.39,100 Gramm,Packung 150 Gramm,rewe,1.59
1440,"Andechser Natur Bio Ziegen-Butterkäse in Scheiben,  48 % Fett",2.79,100 Gramm,Packung 125 Gramm,rewe,2.232
1441,"Fol Epi Scheiben Leicht,",2.39,100 Gramm,Packung 150 Gramm,rewe,1.59
1442,"Adler Edelcreme Champignon, 2 Ecken,  60% Fett",1.29,100 Gramm,Packung 100 Gramm,rewe,1.29
1443,"Hochland Sandwich Scheiben Gouda, leicht",1.99,100 Gramm,Packung 200 Gramm,rewe,1.0
1444,"MinusL Toast Scheiben 10 Scheiben, 45% Fett i. Tr.",1.89,100 Gramm,Packung 200 Gramm,rewe,0.95
1445,Kiri mit Joghurt 6 x 20 g,1.59,100 Gramm,Packung 120 Gramm,rewe,1.33
1446,"Patros Feta Leicht, 30 % Fett",1.99,100 Gramm,Packung 150  Gramm,rewe,1.33
1447,Andechser Natur Original Griechischer Bio-Feta 45% Fett,3.19,100 Gramm,Packung 180 Gramm,rewe,1.77
1448,MinusL Mozzarella 45% Fett i. Tr.,1.59,100 Gramm,Packung 125 Gramm,rewe,1.27
1449,ja! Kakao Drink Getränkepulver,2.29,100 Gramm,Dose 800 Gramm,rewe,0.286
1450,Ruf Backpulver,0.25,Preis pro Stück,Packung 6 Stück,rewe,0.04
1451,"Südzucker Fein Zucker feinkörnig, rasch löslich",1.19,100 Gramm,Packung 1000 Gramm,rewe,0.119
1452,"Rügenwalder Mühlen Mett Jägermett mit feinem Kräutern und Paprika, 2 x 62.5 g",1.39,100 Gramm,Becher 125 Gramm,rewe,1.11
1453,Homann italienischer Nudelsalat mit Paprika und Balsamico,2.49,100 Gramm,Becher 800 Gramm,rewe,0.311
1454,Riesa Nudelkrönung Pesto Aglio Olio,2.49,100 Gramm,Glas 190 Gramm,rewe,1.31
1455,Appel Geniesser Happen aus Heringsfilets in mediterranem Dressing,1.79,100 Gramm,Schale 150 Gramm,rewe,1.19
1456,Harry - Brot 1688 Kommißbrot,0.99,100 Gramm,Packung 500 Gramm,rewe,0.198
1457,"Striegistaler Zwerge  Camembert 6 herzhafte Ecken, 45% Fett",1.69,100 Gramm,Packung 250 Gramm,rewe,0.68
1458,Wasa Knäckebrot köstlich,0.75,100 Gramm,Packung 200 Gramm,rewe,0.38
1459,Harzbube Handkäse mit Kümmel,1.59,100 Gramm,Packung 200 Gramm,rewe,0.8
1460,Danone DanVia Joghurt Kirsche,0.79,100 Gramm,Becher 170 Gramm,rewe,0.46
1461,Gutfried Buffet Geflügel Bierschinken,1.19,100 Gramm,Packung 80 Gramm,rewe,1.49
1462,Pickerd Glasur Kakao,1.19,100 Gramm,Becher 150 Gramm,rewe,0.79
1463,Pickerd Glasur Vollmilch,1.19,100 Gramm,Becher 150 Gramm,rewe,0.79
1464,Kathi Weizenmehl Type 405,0.75,100 Gramm,Packung 1000 Gramm,rewe,0.075
1465,Kathi Instantmehl Type 405,1.59,100 Gramm,Packung 1000 Gramm,rewe,0.159
1466,Geramont Mini 3 x 50 g,2.19,100 Gramm,Packung 150 Gramm,rewe,1.46
1467,Gutfried Puten Copa,1.49,100 Gramm,Packung 100 Gramm,rewe,1.49
1468,Mövenpick Fleischsalat,0.89,100 Gramm,Becher 125 Gramm,rewe,0.71
1469,Seeberger Erdnüsse Jumbo Riesen,2.99,100 Gramm,Beutel 500 Gramm,rewe,0.6
1470,Hig Hagemann Königinpasteten 6 Stück,1.11,100 Gramm,Packung 150 Gramm,rewe,0.74
1471,Homann Delikatess Genuss des Jahres Geflügelsalat in cremiger Cocktailsoße,1.69,100 Gramm,Becher 150 Gramm,rewe,1.13
1472,Danone DanVia Joghurt Erdbeere,0.79,100 Gramm,Becher 170 Gramm,rewe,0.46
1473,Gutfried Buffet Geflügel Mortadella mit Paprika,0.99,100 Gramm,Packung 80 Gramm,rewe,1.24
1474,Cathedral City Cheddar 50 % Fett,1.69,100 Gramm,Packung 200 Gramm,rewe,0.85
1475,Herta Finesse saftiger Schinken hauchzart,1.49,100 Gramm,Packung 150 Gramm,rewe,0.99
1476,Rockstar Juiced Energy Mango-Orange Passionsfrucht,1.79,100 ml,Dose 500 ML,rewe,0.358
1477,"Saint Albray mild & würzig 6 Portionen, 60% Fett",2.39,100 Gramm,Packung 180 Gramm,rewe,1.33
1478,McCain 1-2-3 Steakhouse Frites,1.99,100 Gramm,Beutel 1000 Gramm,rewe,0.199
1479,Schuhbecks Frische Fertiggerichte Kasselerbraten,3.49,100 Gramm,Packung 400 Gramm,rewe,0.873
1480,Milka Crispello Pudding a la Schoko Pudding,1.59,100 Gramm,Packung 150 Gramm,rewe,1.06
1481,Milka Crispello Pudding a la Vanille Pudding,1.59,100 Gramm,Packung 150 Gramm,rewe,1.06
1482,Philadelphia Balance Schinken,1.29,100 Gramm,Packung 175 Gramm,rewe,0.74
1483,Chiquita Smoothie Fruchtdrink mit Mango & Passionsfrucht,1.39,100 ml,Flasche Kunststoff 200 ML,rewe,0.7
1484,Chiquita Smoothie Fruchtdrink mit Himbeere & Grantapfel,1.39,100 ml,Flasche Kunststoff 200 ML,rewe,0.7
1485,"Frischli Leckermäulchen Minis Milchquark Mahlzeit Erdbeer,  6 x 50 g",0.88,100 Gramm,Packung 300 Gramm,rewe,0.29
1486,Friedrichs Kodiak Wildlachs smoked,4.99,100 Gramm,Packung 100 Gramm,rewe,4.99
1487,Kluth Cashewkerne,1.99,100 Gramm,Beutel 100 Gramm,rewe,1.99
1488,Müller Müllermilch Coco Schoko,0.85,100 Gramm,Flasche Kunststoff 424 Gramm,rewe,0.2
1489,"Müller Müllermilch Nocciola Nuss, 1.5% Fett",0.85,100 Gramm,Flasche Kunststoff 400 Gramm,rewe,0.213
1490,Mövenpick Caffe Limited Edition Colombia Freddo,0.79,100 Gramm,Becher 200 Gramm,rewe,0.4
1491,Geramont Le Bleu mit Blauschimmel,2.19,100 Gramm,Packung 180 Gramm,rewe,1.22
1492,Bernings Jamaika Rum Eier,1.49,100 Gramm,Beutel 150 Gramm,rewe,0.99
1493,Campina Puddis in Love SahneKiss,0.55,100 Gramm,Becher 120 Gramm,rewe,0.46
1494,Zuivelhoeve Duo Vla Genuss mit Vanille- Schokoladengeschmack,1.99,100 Gramm,Becher 800 Gramm,rewe,0.25
1495,Bonbel Cremig & Würzig Leicht,1.99,100 Gramm,Stange 170 Gramm,rewe,1.17
1496,"Brunch Brotaufstrich Legere Balance, 15 % Fett",0.89,100 Gramm,Becher 200 Gramm,rewe,0.45
1497,Danone Activia Joghurt Drink Erdbeer-Kiwi,0.79,100 ml,Flasche Kunststoff 300 ML,rewe,0.26
1498,Milram Frühlingskäse,1.99,100 Gramm,Packung 150 Gramm,rewe,1.33
1499,Agrarfrost Kartoffelpuffer,1.29,100 Gramm,"Packung 720 Gramm, 20% gratis",rewe,0.179
1500,Golden Cheese Käse Butterkäse in Scheiben,2.35,100 Gramm,Packung 400 Gramm,rewe,0.59
1501,Kölln Müsli Schoko,8.29,100 Gramm,Packung 2000 Gramm,rewe,0.41500000000000004
1502,Gutfried Puten Braten Roast Turkey,1.29,100 Gramm,Packung 70 Gramm,rewe,1.84
1503,"Arla Havarti Scheiben würzig, 45 % Fett",1.49,100 Gramm,Packung 175 Gramm,rewe,0.85
1504,Vita Zitrone Zitronen Limonade,1.04,100 ml,Mehrwegflasche 1.5 L,rewe,0.06899999999999999
1505,Riesa Fitmacher Wellenbandnudeln,1.29,100 Gramm,Beutel 500 Gramm,rewe,0.258
1506,Riesa Fitmacher Fadennudeln,0.95,100 Gramm,Beutel 250 Gramm,rewe,0.38
1507,Mövenpick Caffe Freddo Macchiato,0.69,100 Gramm,Becher 200 Gramm,rewe,0.35
1508,Steinhaus Flammkuchen gratiniert,3.99,100 Gramm,Doppelpackung 2 x 350g,rewe,0.57
1509,Farmer s Fruit Snack Cranberries,2.49,100 Gramm,Packung 200 Gramm,rewe,1.25
1510,Weight Watchers  Asiatische Gemüsesuppe,1.29,100 ml,Dose 400 ML,rewe,0.323
1511,Leverno Balsamico Creme Zitrone,5.59,100 ml,Flasche Kunststoff 250 ML,rewe,2.24
1512,"Joka Bio Sauerkirschen entsteint, gesüßt in Agaven Sirup",3.89,100 ml,Glas 720 ML,rewe,0.54
1513,Panificio Torta Tiramisu,5.99,100 Gramm,Packung 450 Gramm,rewe,1.331
1514,"Dovgan Russische Küche Eiskrem Plombir Vanillegeschmack,Familienpackung 6 x 130 ml",2.65,100 ml,"Packung 780 ML, 6 Stück",rewe,0.33999999999999997
1515,Uncle Bens Heiss auf Reis Chinesisch Süß-Sauer,1.99,100 Gramm,Becher 300 Gramm,rewe,0.66
1516,Burger Knäcke Buttermilch,0.59,100 Gramm,Packung 250 Gramm,rewe,0.24
1517,"Müller Müllermilch die Leichte Schoko, 0,1 % Fett",0.85,100 Gramm,Flasche Kunststoff 400 Gramm,rewe,0.213
1518,"Sachsenmilch Trink Früchtchen Kirsch-Vanille, 0,1% Fett",0.79,100 Gramm,Pet-Flasche 500 Gramm,rewe,0.158
1519,"Sachsenmilch Trink Früchtchen Apfel-Mango, 0,1% Fett",0.79,100 Gramm,Pet-Flasche 500 Gramm,rewe,0.158
1520,"Sachsenmilch Trink Früchtchen Erdbeere, 0,1% Fett",0.79,100 Gramm,Pet-Flasche 500 Gramm,rewe,0.158
1521,Dr. Oetker Bourbon Vanille Mühle,4.99,Preis pro Stück,"Mühle 1 Stück, 12 Gramm",rewe,4.99
1522,Dr. Oetker Super Gelierzucker 3:1,1.69,100 Gramm,Packung 500 Gramm,rewe,0.33799999999999997
1523,Langnese Cremissimo Schwarzwälder Kirsch,3.39,100 ml,Packung 900 ML,rewe,0.377
1524,"Wiesenhof Bruzzler Piratenfeuer Madagaskar Curry hot, 5 x 80 g",2.79,100 Gramm,Packung 400 Gramm,rewe,0.7
1525,Ritter Sport Jamaica Rum Knusperstück,1.59,100 Gramm,Beutel 200 Gramm,rewe,0.8
1526,Mövenpick Eier Salat mit gegrillten Champignons,0.89,100 Gramm,Becher 125 Gramm,rewe,0.71
1527,Abbelen Geflügelburger,1.89,100 Gramm,Packung 300 Gramm,rewe,0.63
1528,belVita Frühstückskeks Cranberry,2.79,100 Gramm,Packung 300 Gramm,rewe,0.93
1529,Followfish Pizza Salmone Bio,3.99,100 Gramm,Packung 380 Gramm,rewe,1.05
1530,"Sachsenmilch Meisterkäse Butterkäse in Scheiben, 50 % Fett",1.69,100 Gramm,Packung 200 Gramm,rewe,0.85
1531,Seeberger Mandeln blanchiert Honig und Salz,1.99,100 Gramm,Beutel 80 Gramm,rewe,2.49
1532,Pema Traubenkernbrot,1.99,100 Gramm,Packung 375 Gramm,rewe,0.5309999999999999
1533,"Andechser Natur Haltbare Bio Ziegenmilch 1,5% Fett",2.09,100 ml,Getränkekarton 1 L,rewe,0.209
1534,Brunch Cremiger Brotaufstrich Feine Kräuter,1.39,100 Gramm,Becher 200 Gramm,rewe,0.7
1535,"Goldsteig Mozzarella gerieben, 45% Fett",1.89,100 Gramm,Beutel 200  Gramm,rewe,0.95
1536,Grasovka  Wodka 40 % Vol.,9.49,100 ml,Flasche Glas 0.5 L,rewe,1.8980000000000001
1537,Alpro Soya Drink Cuisine,0.99,100 ml,Getränkekarton 250 ML,rewe,0.396
1538,Rama Cremefine zum Kochen 15 % Fett,0.99,100 ml,Flasche Kunststoff 250 ML,rewe,0.4
1539,Strothmann Waldmeister Sahne,6.69,100 ml,Flasche Glas 700 ML,rewe,0.9560000000000001
1540,"Bitburger Radler 6 x 0,33 L / Flasche",3.79,100 ml,Pack 1.98 L,rewe,0.191
1541,Nestle Nesquick Cereals Buchstaben,2.89,100 Gramm,Packung 325 Gramm,rewe,0.889
1542,Kölln Instant Flocken,1.55,100 Gramm,Packung 250 Gramm,rewe,0.62
1543,Kölln Früchte Müsli Vollkorn,2.99,100 Gramm,Packung 600 Gramm,rewe,0.49800000000000005
1544,Seitenbacher Müsli 479 Knackige Mischung,5.79,100 Gramm,Beutel 750 Gramm,rewe,0.772
1545,Krüger Family Cappuccino Caramel Krokant,3.29,100 Gramm,Nachfüllbeutel 500 Gramm,rewe,0.658
1546,"Dovgan Kondensmilch Gezuckerte, 8% Fett",1.49,100 Gramm,Dose 397 Gramm,rewe,0.38
1547,Dr. Oetker Ristorante Pizza Funghi,2.69,100 Gramm,Packung 365 Gramm,rewe,0.74
1548,Dr. Oetker Ristorante Pizza Hawaii,2.69,100 Gramm,Packung 355 Gramm,rewe,0.76
1549,Wagner Big Pizza BBQ Chicken,2.59,100 Gramm,Packung 420 Gramm,rewe,0.62
1550,Wagner Big Pizza X-tra Hot Edition Peperoni Diavolo,2.59,100 Gramm,Packung 400 Gramm,rewe,0.648
1551,"Wagner Original Piccolinis Schinken, 9 Stück",2.59,100 Gramm,Packung 270 Gramm,rewe,0.96
1552,Iglo feine Landschnitzel nach Wiener Art,4.49,100 Gramm,Packung 350 Gramm,rewe,1.283
1553,Iglo Viva Deutschland Hähnchen Geschnetzeltes mit frischen Spätzle,2.99,100 Gramm,Packung 500 Gramm,rewe,0.5980000000000001
1554,Starfrost Jägerklösschen,1.75,100 Gramm,Packung 450 Gramm,rewe,0.389
1555,"Costa King Prawns roh, geschält",9.99,100 Gramm,Packung 350 Gramm,rewe,2.85
1556,Escal Frutti di Mare gekocht,4.49,100 Gramm,Packung 500 Gramm,rewe,0.898
1557,"Block-House Carpaccio vom Rind, 2 x 80 g",4.75,100 Gramm,Packung 160 Gramm,rewe,2.97
1558,Familjen Dafgard Köttbullar Rind + Schwein,3.45,100 Gramm,Packung 500 Gramm,rewe,0.69
1559,Vossko Chicken Wings Hot,2.99,100 Gramm,Beutel 750 Gramm,rewe,0.399
1560,"Vossko Hähnchen Filetssteaks fertig gebraten, tiefgefroren",2.59,100 Gramm,Packung 400 Gramm,rewe,0.648
1561,"Heichelheimer 4 Kartoffelklöße halb und halb, 4 x 125 g gekühlt",1.59,100 Gramm,Packung 500 Gramm,rewe,0.318
1562,Schwarmstedter Kartoffel Puffer,1.79,100 Gramm,"Packung 900 Gramm, 15 Stück",rewe,0.199
1563,Iglo Blattspinat Gorgonzola,1.99,100 Gramm,Packung 300  Gramm,rewe,0.663
1564,Iglo Rahm Blumenkohl Einzel-Portion,2.49,100 Gramm,Packung 480 Gramm,rewe,0.519
1565,Leimer Panat Panat fix & fertig Paniermischung,1.09,100 Gramm,Packung 200 Gramm,rewe,0.545
1566,Aurora Bestes Korn Dinkel-Mehl Type 630,1.99,100 Gramm,Packung 1000 Gramm,rewe,0.199
1567,"Dr. Oetker Diät Gelier-Fruchtzucker 3:1, für Diabetiker",3.29,100 Gramm,Packung 350 Gramm,rewe,0.9400000000000001
1568,Dr. Oetker Zitronensäure 5-er,0.89,100 Gramm,Packung 25 Gramm,rewe,3.56
1569,Nevella Stevia Streusüße,2.99,100 Gramm,Dose 75 Gramm,rewe,3.99
1570,Müllers Mühle Perl Sago,1.15,100 Gramm,Packung 250 Gramm,rewe,0.45999999999999996
1571,Double Elephant Cous-Cous mittelgross,1.69,100 Gramm,Packung 500 Gramm,rewe,0.33799999999999997
1572,Oryza Basmati & Wildreis lose,2.79,100 Gramm,Packung 500 Gramm,rewe,0.558
1573,Uncle Bens Spitzen-Langkorn-Reis 20 Minuten im Kochbeutel,1.99,100 Gramm,Packung 500 Gramm,rewe,0.398
1574,Bamboo Garden Japan Sushi Reis,2.99,100 Gramm,Beutel 500 Gramm,rewe,0.5980000000000001
1575,Dr. Oetker Süße Mahlzeit Kaiserschmarrn nach klassicher Art,1.09,100 Gramm,Beutel 165 Gramm,rewe,0.66
1576,"Mondamin Milchreis Klassische Art, für 2 - 3 Portionen",0.99,100 Gramm,Packung 130 Gramm,rewe,0.76
1577,Ruf Soßenpulver Vanille zum  Kochen,0.29,100 Gramm,Packung 15.5 Gramm,rewe,1.87
1578,Dr. Oetker Brownies,2.45,100 Gramm,Packung 456 Gramm,rewe,0.54
1579,Möwe Himmlische Nudeln Wirbli,1.29,100 Gramm,Packung 500  Gramm,rewe,0.258
1580,Knorr Schlemmersauce Cocktail Sauce,0.99,100 ml,Flasche Glas 250 ML,rewe,0.4
1581,Knorr Schlemmersauce Zigeuner Sauce,0.99,100 ml,Flasche Glas 250 ML,rewe,0.4
1582,Kühne würzen + genießen Knoblauch Sauce,0.99,100 ml,Flasche Glas 250 ML,rewe,0.4
1583,Kühne würzen + genießen Mexico Salsa,0.99,100 ml,Flasche Glas 250 ML,rewe,0.4
1584,Block-House Sauce Chili-Sauce,2.79,100 ml,Glas 250 ML,rewe,1.12
1585,Vegeta Würzmischung mit Gemüse,1.85,100 Gramm,Beutel 250 Gramm,rewe,0.74
1586,Leibniz Butterkeks Minis,1.35,100 Gramm,Packung 150 Gramm,rewe,0.9
1587,Bahlsen Süße Lust,2.29,100 Gramm,Packung 200  Gramm,rewe,1.145
1588,Bahlsen Chokini Gebäck mit Schokoladenstückchen,1.95,100 Gramm,Packung 150 Gramm,rewe,1.3
1589,Bahlsen Hannover Waffeln,1.69,100 Gramm,Packung 150  Gramm,rewe,1.13
1590,De Beukelaer Prinzen Taler 4 Einzelpacks,1.49,100 Gramm,Packung 150 Gramm,rewe,0.99
1591,Lambertz Mandelhörnchen,1.89,100 Gramm,Beutel 175 Gramm,rewe,1.08
1592,Leibniz Butterkeks 30% weniger Zucker,1.45,100 Gramm,Packung 150 Gramm,rewe,0.97
1593,Mikado Milchschokolade,1.39,100 Gramm,Packung 75 Gramm,rewe,1.85
1594,Seeberger Mikrowellen-Popcorn salzig,0.99,100 Gramm,Beutel 100 Gramm,rewe,0.99
1595,Haribo Pico-Balla,0.95,100 Gramm,Beutel 175 Gramm,rewe,0.54
1596,Twix,1.85,100 Gramm,"Packung 250 Gramm, 5 x 50g",rewe,0.74
1597,Nestle Lion Multipack 5 x 45 g,1.99,100 Gramm,Packung 210 Gramm,rewe,0.95
1598,Nestle Nuts Multipack 5 x 50 g,1.99,100 Gramm,"Packung 210 Gramm, 5 Stück",rewe,0.95
1599,Nestle Kit Kat Multipack 5 x 45 g,1.99,100 Gramm,Packung 225 Gramm,rewe,0.88
1600,"Nestle Rolo Rolle Multipack, 3 x 52 g",1.59,100 Gramm,Packung 156 Gramm,rewe,1.02
1601,Milka Popcorn Snax,1.99,100 Gramm,Packung 130 Gramm,rewe,1.53
1602,M&Ms Chocolate,2.99,100 Gramm,Large Beutel 310 Gramm,rewe,0.96
1603,Trumpf Edle Tropfen in Nuss Obstbrände,2.99,100 Gramm,Packung 250 Gramm,rewe,1.2
1604,Nestle Smarties Riesenrolle,1.59,100 Gramm,Rolle 170 Gramm,rewe,0.94
1605,After Eight Classic,1.99,100 Gramm,Packung 200   Gramm,rewe,1.0
1606,Chio Tortillas Chips Hot Chili,1.65,100 Gramm,Beutel 125  Gramm,rewe,1.32
1607,Funny Frisch Chipsfrisch Chakalaka,1.89,100 Gramm,Beutel 175 Gramm,rewe,1.08
1608,Funny Frisch Chipsfrisch gesalzen,1.89,100 Gramm,Beutel 175 Gramm,rewe,1.08
1609,Funny Frisch Chipsfrisch Peperoni,1.89,100 Gramm,Beutel 175 Gramm,rewe,1.08
1610,Schweppes Russian Wild Berry,1.49,100 ml,Pet-Flasche 1 L,rewe,0.149
1611,Möwe Himmlische Nudeln Spiralen,1.29,100 Gramm,Packung 500  Gramm,rewe,0.258
1612,"Oettinger Original Glorietta Cola Mix, 20 x 0,5 L",5.29,100 ml,Kasten 10 L,rewe,0.053000000000000005
