,Name,Price,Unit,Packet Size,Supermarket,Comparable Price
579,Ouzo Plomari 40 % Vol.,11.99,100 ml,Geschenkpackung + Glas,aldi-sued,1.7129999999999999
580,Lavazza Caffe Crema Classico,12.99,100 Gramm,Beutel 1000 Gramm,aldi-sued,1.299
581,Johnny Walker Black Label 12 years,24.99,100 ml,Flasche Glas 0.7 L,aldi-sued,3.5700000000000003
582,Baileys Chocolat Luxe,12.99,100 ml,Flasche Glas 0.7 L,aldi-sued,1.8559999999999999
583,Pizza AH Holzofen Pizza Fantasia,1.99,100 Gramm,Packung 400 Gramm,aldi-sued,0.49800000000000005
584,Pizza AH Holzofen Pizza Milanese,1.99,100 Gramm,Packung 400 Gramm,aldi-sued,0.5
585,Meine Metzgerei / Aldi Putenbrutfilet Teilstück,6.29,100 Gramm,Packung 1000 Gramm,aldi-sued,0.629
586,"Aldi Süd BIO Drink 6-er Holunder-Cranberry,  6 x 0,5 L,Pet-Flasche",2.49,100 ml,Pack 3 L,aldi-sued,0.08299999999999999
587,Wonnemayer Feinkost Eiersalat mit Schinkenwürfeln,0.89,100 Gramm,Becher 250 Gramm,aldi-sued,0.36
588,Be Light Tomatenketchup 60% weniger Kalorien,0.62,100 ml,Flasche Kunststoff 800 ML,aldi-sued,0.078
589,"Cucina Spaghettigericht mit Tomatensauce, 3 Portionen",0.75,100 Gramm,Packung 397 Gramm,aldi-sued,0.19
590,"Cucina Spaghettigericht mit Tomaten-Mozarella-Sauce, 3 Portionen",0.75,100 Gramm,Packung 392 Gramm,aldi-sued,0.19
591,Butarina Butterschmalz,2.99,100 Gramm,Becher 500 Gramm,aldi-sued,0.5980000000000001
592,Gartenkrone Junge Erbsen mit Möhrchen extra fein,0.99,100 Gramm,Dose 800 Gramm,aldi-sued,0.124
593,Gartenkrone Prinzessbohnen fein,0.59,100 Gramm,Dose 400 Gramm,aldi-sued,0.148
594,Milfina Kaffeesahne 20 x 10 g,0.55,100 Gramm,Packung 200 Gramm,aldi-sued,0.28
595,Monarc Stracciatella,1.19,100 Gramm,Packung 400 Gramm,aldi-sued,0.298
596,Monarc Marmorkuchen,1.19,100 Gramm,Packung 400 Gramm,aldi-sued,0.298
597,Bon Appetit! Ring-Salami luftgetrocknet,3.99,100 Gramm,Folie 400 Gramm,aldi-sued,1.0
598,Desira Quark-Joghurt Creme Echte Vanille,0.49,100 Gramm,Becher 180 Gramm,aldi-sued,0.27
599,Desira Quark Dessert Pfirsich-Maracuja,0.29,100 Gramm,Becher 125 Gramm,aldi-sued,0.23
600,Choceur Feine Weisse Schokolade,1.09,100 Gramm,Tafel 200 Gramm,aldi-sued,0.55
601,"Riggano Picco Belli Salami, 12 x 30 g",1.99,100 Gramm,Packung 360 Gramm,aldi-sued,0.55
602,Landvogt Aldi Süd Leberspätzle,1.69,100 Gramm,Packung 360 Gramm,aldi-sued,0.47
603,Hartmann Minis Frikadellen 20 x 25 g,1.69,100 Gramm,Packung 500 Gramm,aldi-sued,0.33799999999999997
604,Riggano Baguettes Salami,1.89,100 Gramm,Packung 750 Gramm,aldi-sued,0.25
605,Be Light Extra leichte Salatcreme nur 16% Fett,0.99,100 ml,Dosierflasche 500 ML,aldi-sued,0.198
606,bio Imker Honig flüssig,2.99,100 Gramm,Glas 500 Gramm,aldi-sued,0.5980000000000001
607,American Sandwich Toast Weizen,0.75,100 Gramm,Beutel 750 Gramm,aldi-sued,0.1
608,Aldi Süd Sonntagsbrötchen 8 Mehrkornbrötchen - zum fertigbacken,0.85,Preis pro Stück,Beutel 8 Stück,aldi-sued,0.11
609,Be Light Obazter 13% Fett,1.49,100 Gramm,Becher 150 Gramm,aldi-sued,0.99
610,rio d oro ACE Drink Vitamingetränk Blutorange,0.59,100 ml,Getränkekarton 1 L,aldi-sued,0.059
611,"rio d oro ACE Drink Erfrischungsgetränk Orange, Karotte, Zitrone",0.59,100 ml,Getränkekarton 1 L,aldi-sued,0.059
612,Desira Milch Drink Schoko,0.59,100 ml,Flasche Kunststoff 400 ML,aldi-sued,0.148
613,Desira Milch Drink Erdbeer,0.59,100 ml,Flasche Kunststoff 400 ML,aldi-sued,0.148
614,"Back Family Pudding Schokolade,  3 Beutel, 3 x 41 g",0.29,100 Gramm,Packung 123 Gramm,aldi-sued,0.24
615,Choceur Schokolade Feinherb Nuss,1.39,100 Gramm,Packung 200 Gramm,aldi-sued,0.7
616,Choceur Weisse Crisp Weisse Schokolade,1.09,100 Gramm,Tafel 200 Gramm,aldi-sued,0.55
617,Tizio Latte Machiatto Light,0.59,100 ml,Becher 250 ML,aldi-sued,0.24
618,Desira Milch Reis Zimt,0.29,100 Gramm,Becher 200 Gramm,aldi-sued,0.15
619,"Back Family Kuchen-Glasur Vollmilch, 2 x 250 g",1.79,100 Gramm,Packung 500 Gramm,aldi-sued,0.36
620,Back Family Mandeln gehobelt,0.99,100 Gramm,Beutel 100 Gramm,aldi-sued,0.99
621,Aldi Süd BIO Salami Minis mit feinen Kräutern,1.99,100 Gramm,Packung 125 Gramm,aldi-sued,1.59
622,Clarkes Bourbon Whiskey,7.59,100 ml,Flasche Glas 0.7 L,aldi-sued,1.084
623,Akropolis Weinbrand,6.59,100 ml,Flasche Glas 0.7 L,aldi-sued,0.9410000000000001
624,Almare Geräucherte Makrelenfilets Naturbelassen,1.79,100 Gramm,Packung 100 Gramm,aldi-sued,1.79
625,Wein /Aldi Süd Schwarzwälder Schinken,1.99,100 Gramm,Packung 200 Gramm,aldi-sued,1.0
626,Aldi Nord Faden Nester Schwäbische Frischei-Nudeln,0.99,100 Gramm,Packung 500 Gramm,aldi-sued,0.198
627,Be Light  Frischkäse 4% Fett,0.99,100 Gramm,Packung 300 Gramm,aldi-sued,0.33
628,Primana Dampfgaren Thai Curry,1.79,100 Gramm,Packung 400 Gramm,aldi-sued,0.44800000000000006
629,MinuLakt H Schlagsahne laktosefrei,0.69,100 Gramm,Packung 200 Gramm,aldi-sued,0.35
630,Desira Flecki,0.49,100 Gramm,Packung 250 Gramm,aldi-sued,0.196
631,Aldi Süd bio Konfitüre Extra Sauerkirsch,1.55,100 Gramm,Glas 340 Gramm,aldi-sued,0.46
632,Bellasan Färberdistelöl,1.99,100 ml,Flasche Glas 750 ML,aldi-sued,0.265
633,"Gartenkrone Wein-Sauerkraut mild, aus erntefrischem Weißkohl",0.35,100 Gramm,Beutel 500 Gramm,aldi-sued,0.06999999999999999
634,Wiltmann Paprika Salami Pikant,3.29,100 Gramm,Folie 650 Gramm,aldi-sued,0.51
635,"Adler Aldi Süd Landjäger herzhaft, 2 Paar geräuchert",1.19,100 Gramm,Packung 160 Gramm,aldi-sued,0.74
636,Sweet Valley Sonnenblumenkerne,1.59,100 Gramm,Beutel 400 Gramm,aldi-sued,0.398
637,Maitre Pierre Apfel Flammkuchen Mit Creme fraiche und Äpfeln,1.79,100 Gramm,Packung 300 Gramm,aldi-sued,0.6
638,alio Compact Geschirr-Reiniger Pulver 90 Anwendungen,2.85,100 Gramm,"Packung 1,8 kg 100 x spülen",aldi-sued,0.158
639,alio Hand Geschirr Spülmittel Lemon,0.85,100 ml,Flasche Kunststoff 1 L,aldi-sued,0.08499999999999999
640,Müller Fleisch Rinder Gulasch,4.29,100 Gramm,Packung 500 Gramm,aldi-sued,0.858
641,"Knusperone Knuspy Müsli-Riegel Schoko - Kokos, 8 x 25 Stück",0.89,100 Gramm,Packung 200 Gramm,aldi-sued,0.45
642,Gartenkrone Kidney Bohnen rot,0.35,100 Gramm,Dose 425 Gramm,aldi-sued,0.08199999999999999
643,Emsland Chicken Wings natur frisch Deutsches Qualitäts Geflügel,1.29,100 Gramm,Packung 550 Gramm,aldi-sued,0.23500000000000001
644,Farmer Studentenfutter Exotic,1.49,100 Gramm,Beutel 200 Gramm,aldi-sued,0.75
645,AMI MIKSTAT Gänsebrustfilet ofenfertig in der Aluschale,6.99,100 Gramm,Packung 400 Gramm,aldi-sued,1.748
646,Ferrero Milchschnitte,1.79,100 Gramm,"10 x 28 g, Packung 280 Gramm",aldi-sued,0.64
647,Tillmans Toasty Geflügelsnack,2.99,100 Gramm,"Packung 350 Gramm, 5 Stück x 70 g",aldi-sued,0.85
648,Haribo Goldbären,0.89,100 Gramm,Beutel 300 Gramm,aldi-sued,0.3
649,Pfanner Der Grüne Tee Zitrone-Kaktusfeige,0.99,100 ml,Getränkekarton 2 L,aldi-sued,0.05
650,Capri Sonne Orange 10-er Pack 10 x 0.2 L,1.69,100 ml,Pack 2 L,aldi-sued,0.08499999999999999
651,Allfein Hähnchen Knusper Gockelchen,1.99,100 Gramm,Packung 400 Gramm,aldi-sued,0.49800000000000005
652,Funny Frisch Chipsfrisch Ungarisch,1.19,100 Gramm,Beutel 175 Gramm,aldi-sued,0.68
653,Bäcker Bachmeier Bayerische Laugenstangerl,1.29,100 Gramm,Karton 818 Gramm,aldi-sued,0.158
654,Be Light  Schinken,2.29,100 Gramm,Packung 175 Gramm,aldi-sued,1.31
655,Le Gusto Delikatess Sauce zu Schweinebraten - ergibt 2 x 1/4 Liter,0.79,100 ml,Glas 400 ML,aldi-sued,0.198
656,Cucina Nudelsoße all Arrabbiata,0.45,100 Gramm,Packung 500 Gramm,aldi-sued,0.09
657,Aldi Süd Toast Butter,0.99,100 Gramm,Packung 240 Gramm,aldi-sued,0.41
658,"Monarc Kinder-Hörnchen Nuss-Nugat-Creme, 5 x 48 g",0.25,100 Gramm,Beutel 45 Gramm,aldi-sued,0.56
659,"Le Gusto Aldi Süd Fix für Spaghetti Bolognese, 2-3 Personen",0.45,100 ml,Packung 2 L,aldi-sued,0.023
660,"Le Gusto Rindfleisch Suppe mit Nudeln, 4 x 2 Teller",0.99,100 Gramm,Packung 300 Gramm,aldi-sued,0.33
661,Choco Bistro Kokos Spritz,0.69,100 ml,Flasche Kunststoff 500 ML,aldi-sued,0.13799999999999998
662,BIAC Vital Molke Mango,0.49,100 Gramm,Becher 200 Gramm,aldi-sued,0.25
663,"Beneval Aldi Süd Körniger Frischkäse Halbfettstufe, 20 % Fett",1.49,100 Gramm,Dose 800 Gramm,aldi-sued,0.186
664,Westcliff Teegetränk Instant Pfirsich,0.69,100 ml,Dose 400 ML,aldi-sued,0.173
665,Primana Fleischbällchen Topf Möhre mit 200 g Fleischbällchen,0.99,100 Gramm,Dose 400 Gramm,aldi-sued,0.248
666,"Le Gusto Frühlingssuppe mit Nudeln, 4 x 2 Teller",0.45,100 ml,Packung 2 L,aldi-sued,0.023
667,"Le Gusto Buchstabensuppe mit Nudeln, 4 x 2 Teller",0.45,100 ml,Packung 2 L,aldi-sued,0.023
668,Sun Snacks Stapelchips Cheese + Peperoni,1.19,100 Gramm,Dose 175 Gramm,aldi-sued,0.68
669,Sweet Valley Studentenfutter Nuss-Fruchtmischung,0.99,100 Gramm,Beutel 200 Gramm,aldi-sued,0.5
670,Desira Sahne-Pudding Schoko,0.29,100 Gramm,Becher 200 Gramm,aldi-sued,0.15
671,Romeo Mini Milchschokolade mit Kokosraspel,1.45,100 Gramm,Packung 400 Gramm,aldi-sued,0.363
672,Houdek Paprika-Salami pikant,3.99,100 Gramm,Folie 400 Gramm,aldi-sued,1.0
673,"Sonnenhof Edamer in Scheiben,  40 % Fett",1.99,100 Gramm,Packung 400 Gramm,aldi-sued,0.5
674,"Sonnenhof Gouda in Scheiben,  48 % Fett",1.19,100 Gramm,Packung 250 Gramm,aldi-sued,0.48
675,Beneval cremige Frischkäsezubereitung mit Meerrettich,0.69,100 Gramm,Becher 150 Gramm,aldi-sued,0.46
676,Desira Sahne Kefir mild auf Frucht Erdbeer,0.45,100 Gramm,Becher 250 Gramm,aldi-sued,0.18
677,Riggano Steinofen Familien-Pizza Quattro Stagioni 2 x 500g (einzeln verpackt),3.59,100 Gramm,Packung 1000 Gramm,aldi-sued,0.36
678,American Cheese Burger 2 x 140 g,1.79,100 Gramm,Packung 280 Gramm,aldi-sued,0.64
679,Beneval Frischkäse-Fass mit Kräutern,0.99,100 Gramm,Becher 200 Gramm,aldi-sued,0.5
680,Grandessa Raffinierte Eiskreation Tiramisu,1.99,100 ml,Packung 850 ML,aldi-sued,0.23399999999999999
681,Il Tizio Vanille Cassis 3 Becher,1.59,100 ml,Packung 510 ML,aldi-sued,0.312
682,Sprehe Chicken Wings Hot,2.79,100 Gramm,Packung 750 Gramm,aldi-sued,0.372
683,Choceur Schokolade Weisse Kokos,0.99,100 Gramm,Tafel 200 Gramm,aldi-sued,0.5
684,"Choco Bistro Doppelkekse Mini, 6 x 37,5 g",0.99,100 Gramm,Packung 225 Gramm,aldi-sued,0.44
685,Landvogt 6 Croissants Frisch Teig zum selber backen,0.99,100 Gramm,Dose 330 Gramm,aldi-sued,0.3
686,Cucina Steinofen Pizza gekühlt Salami,1.59,100 Gramm,Packung 430 Gramm,aldi-sued,0.37
687,"Havarti Original Dänischer Schnittkäse Pikant, in Scheiben, 55% Fett",1.69,100 Gramm,Packung 250 Gramm,aldi-sued,0.68
688,Optiwisch Feuchte Allzwecktücher Citrusduft,1.59,Preis pro 100 Stück,Packung 80 Stück,aldi-sued,1.99
689,Ponnath Schweizer Wurstsalat Lyoner in Streifen mit Emmentaler,1.79,100 Gramm,Packung 400 Gramm,aldi-sued,0.45
690,Landvogt Bärlauch Maultaschen mit einer leckeren Fleisch-Bärlauch-Füllung,1.29,100 Gramm,Packung 360 Gramm,aldi-sued,0.36
691,Landvogt Kalbs Maultaschen mit einer leckeren Fleisch-Füllung,1.29,100 Gramm,Packung 360 Gramm,aldi-sued,0.36
692,Landvogt Suppen Maultaschen mit einer leckeren Fleisch-Füllung,1.29,100 Gramm,Packung 300 Gramm,aldi-sued,0.43
693,Be Light Schwäbische Maultaschen 4 x 90 g,1.29,100 Gramm,Packung 360 Gramm,aldi-sued,0.36
694,"Ilmenauer / Aldi Süd  Rostbratwurst Original Thüringer, 5 x 100 g",2.49,100 Gramm,Packung 500 Gramm,aldi-sued,0.49800000000000005
695,"Schmälzle Kalb Leberwurst fein, aus Schweine und Kalbfleisch",0.69,100 Gramm,Packung 150 Gramm,aldi-sued,0.46
696,Almare Bismarckhering,1.39,100 Gramm,Glas 500 Gramm,aldi-sued,0.27799999999999997
697,Almare Rollmops,1.39,100 Gramm,Glas 500 Gramm,aldi-sued,0.27799999999999997
698,Aldi Süd Baguette Brötchen 4 Stück - zum Fertigbacken,0.35,100 Gramm,Packung 300 Gramm,aldi-sued,0.12
699,Teviana / Aldi Süd Bienenstich 2 x 3 Stück,2.49,100 Gramm,Packung 600 Gramm,aldi-sued,0.41500000000000004
700,Be Light  Frischkäse 4% Fett,0.69,100 Gramm,Packung 200 Gramm,aldi-sued,0.35
701,Hartmann  Frikadellen Classic,1.69,100 Gramm,Packung 500 Gramm,aldi-sued,0.33799999999999997
702,"Riggano Bruschetta Pomodori, 9 Stück x 38 g",1.99,100 Gramm,Packung 342 Gramm,aldi-sued,0.58
703,Cucina Salami Magretta in Scheiben,1.49,100 Gramm,Packung 80 Gramm,aldi-sued,1.86
704,Desira Sahne-Pudding Vanille-Geschmack,0.29,100 Gramm,Becher 200 Gramm,aldi-sued,0.15
705,Asia Jasmin Reis Langkorn-Spitzenqualität,1.89,100 Gramm,Packung 1 KG,aldi-sued,0.189
706,Choco Bistro Russisch Brot,0.69,100 Gramm,Packung 125 Gramm,aldi-sued,0.55
707,Choco Bistro Schoko Waffeln gefüllt Vollmilch,1.29,100 Gramm,Packung 175 Gramm,aldi-sued,0.74
708,Orangen,2.39,100 Gramm,Netz 2 KG,aldi-sued,0.12
709,Osterzauber / Aldi Süd Eierlikör Eier,0.99,100 Gramm,Folie 150 Gramm,aldi-sued,0.66
710,Böklunder Leo Lausemaus Cocktail-Würstchen mit Geflügel-Fleisch,1.09,100 Gramm,Packung 150 Gramm,aldi-sued,0.73
711,Sun Snacks Cracker Classic,0.85,100 Gramm,Packung 225 Gramm,aldi-sued,0.38
712,Neuseeländisches Hirschedelgulasch,6.99,100 Gramm,Packung 500 Gramm,aldi-sued,1.3980000000000001
713,Laschinger Skandinavischer Räucherlachs in Scheiben,3.29,100 Gramm,Packung 150 Gramm,aldi-sued,2.19
714,DESIRA Milch Snack Kakao,1.69,100 Gramm,Packung 300 Gramm,aldi-sued,0.56
715,Choco Bistro Waffelblättchen Milchschokolade,1.59,100 Gramm,Rolle 140 Gramm,aldi-sued,1.14
716,Choco Bistro Waffelblättchen Zartbitterschokolade,1.59,100 Gramm,Rolle 140 Gramm,aldi-sued,1.14
717,BIAC Kids Fitness Drink Erdbeere Banane,1.45,100 Gramm,Becher 200 Gramm,aldi-sued,0.73
718,Desira Käsesahne Dessert Cassis,0.35,100 Gramm,Becher 125 Gramm,aldi-sued,0.28
719,Sun Snacks gebackene Chips Sour Cream & Onion,0.99,100 Gramm,Beutel 150 Gramm,aldi-sued,0.66
720,Sun Snacks gebackene Chips Paprika,0.99,100 Gramm,Beutel 150 Gramm,aldi-sued,0.66
721,Primana Pasta Gerichte Cannelloni 4 Käse,1.29,100 Gramm,Packung 400 Gramm,aldi-sued,0.323
722,Sun Snacks Stapelchips Souer Cream & Onion Style,1.19,100 Gramm,,aldi-sued,0.68
723,Kim Barbecue Sauce Grill Sauce,0.59,100 ml,Flasche Glas 300 ML,aldi-sued,0.2
724,Kim Knoblauch-Sauce Grill Sauce,0.59,100 ml,Flasche Glas 300 ML,aldi-sued,0.2
725,Knusperone Vollkorn Früchte Müsli mindestens 30% Fruchtanteil,1.49,100 Gramm,Packung 1000 Gramm,aldi-sued,0.149
726,Bims Allesreiniger Konzentrat Fresh Lemon,0.85,100 ml,Flasche Kunststoff 1000 ML,aldi-sued,0.08499999999999999
727,Choceur Aldi Süd Tropengold,1.99,100 Gramm,Packung 800 Gramm,aldi-sued,0.24900000000000003
728,Back Family Kuvertüre Zartbitter,0.89,100 Gramm,Packung 200 Gramm,aldi-sued,0.45
729,Biac Fettarmer Joghurt mit L. casei Kulturen pur,0.25,100 Gramm,Becher 200 Gramm,aldi-sued,0.13
730,Alpenmark Bayerischer Limburger 40% Fett,1.39,100 Gramm,Packung 200 Gramm,aldi-sued,0.7
731,Prince After Shave Sport,2.85,100 ml,Flasche Glas 100 ML,aldi-sued,2.85
732,Landvogt Aldi Süd Eier aus Freilandhaltung Güteklasse A,0.95,Preis pro Stück,Packung 6 Stück,aldi-sued,0.16
733,Baileys Original Irish Cream,6.99,100 ml,"Flasche Sondergröße 0,5 Liter",aldi-sued,1.3980000000000001
734,Ernst Wagners Original Pizza Diavola,2.99,100 Gramm,Packung Ernst Wagners,aldi-sued,0.6950000000000001
735,O Grady Traditional Cheddar gerieben,1.89,100 Gramm,Beutel 200 Gramm,aldi-sued,0.95
736,Milsani Deutsche Markenbutter,1.29,100 Gramm,Packung 250 Gramm,aldi-sued,0.52
737,Simply V Veganer Streichgenuss Cremig mild,2.29,100 Gramm,Becher 150 Gramm,aldi-sued,1.53
738,Simply V Veganer Streichgenuss Bunte Paprika,2.29,100 Gramm,Becher 150 Gramm,aldi-sued,1.53
739,Simply V Veganer Streichgenuss Gartenkräuter,2.29,100 Gramm,Becher 150 Gramm,aldi-sued,1.53
740,Milka Alpenmilch Schokolade & TUC Cracker,0.95,100 Gramm,Packung 87 Gramm,aldi-sued,1.09
741,Schneekoppe Bio Dinkelmehl Vollkorn,1.75,100 Gramm,Packung 1 KG,aldi-sued,0.175
742,Landfreunde Mini Reibekuchen,1.29,100 Gramm,Packung 300 Gramm,aldi-sued,0.43
743,Schneekoppe Bio Sauerkrautsaft,0.85,100 ml,Getränkekarton 500ml,aldi-sued,0.16999999999999998
744,Schneekoppe Bio Rote Bete Saft,0.85,100 ml,Getränkekarton 500ml,aldi-sued,0.16999999999999998
745,"Weihenstephan Frischer Kakao 3,5 % Fett, aus guter Alpenmilch",1.11,100 ml,Getränkekarton 1 L,aldi-sued,0.11100000000000002
746,Landfreunde Reibekuchen,1.29,100 Gramm,Packung 300 Gramm,aldi-sued,0.43
747,Gio s Premium Pizza Salami Milano Sweet Peppers,2.99,100 Gramm,Packung 420 Gramm,aldi-sued,0.712
748,Gourmet Finest Cuisine Pesto Spinat und Käse,1.49,100 Gramm,Glas 190 Gramm,aldi-sued,0.78
749,Gourmet Finest Cuisine Pesto Pilz und Trüffel,1.49,100 Gramm,Glas 190 Gramm,aldi-sued,0.78
750,Hüttenzeit Brat Taler mit Bergkäse,1.49,100 Gramm,Glas 100 Gramm,aldi-sued,1.49
751,Gourmet Finest Cuicine Griebenschmalz Klassik,0.35,100 Gramm,Becher 180 Gramm,aldi-sued,0.19
752,Müller Milchreis High Protein Klassik,0.35,100 Gramm,Becher 180 Gramm,aldi-sued,0.19
753,Müller Milchreis High Protein Vanille,1.49,100 Gramm,Packung 100 Gramm,aldi-sued,1.49
754,Schepers Prager Schinken geschnitten,3.49,100 Gramm,Packung 400 Gramm,aldi-sued,0.873
755,Frosta Hackbällchen Pfanne,2.49,100 Gramm,Packung 375 Gramm,aldi-sued,0.66
756,Gourmet Finest Cuicine Forellenkaviar,3.99,100 Gramm,,aldi-sued,2.66
757,Gourmet Finest Cuicine Preiselbeeren mit Cranberry,5.99,100 Gramm,,aldi-sued,1.6640000000000001
758,Gourmet Finest Cuisine Lachsrückenfilet,0.69,100 Gramm,Becher 180 Gramm,aldi-sued,0.38
759,Gourmet Finest Cuisine Steinbeisser Filetportionen,0.95,100 Gramm,Packung 100 Gramm,aldi-sued,0.95
760,Gourmet Finest Cucine Felsenaustern,0.69,100 Gramm,Packung  200 Gramm,aldi-sued,0.35
761,Mein Q Fitnessquark mit Protein Himbeere,1.79,100 Gramm,Vakuum 150 Gramm,aldi-sued,1.19
762,Windau Belgische Leberpastete Klassik im Speckmantel,0.55,100 Gramm,Packung 500 Gramm,aldi-sued,0.11000000000000001
763,Landfreude Semmelknödel im Kochbeutel,0.55,100 Gramm,Packung 500 Gramm,aldi-sued,0.11000000000000001
764,Abraham Gourmet Rohschinken fettreduziert,2.59,100 Gramm,Packung 100 Gramm,aldi-sued,2.59
765,Alino Fusilli Nudeln,0.89,100 Gramm,Becher 250 Gramm,aldi-sued,0.36
766,Alino Penne Nudeln,0.29,100 Gramm,Dose 400 Gramm,aldi-sued,0.073
767,Grandessa Fruchtgenuss Erdbeer Vanille,0.85,100 Gramm,Glas 250 Gramm,aldi-sued,0.34
768,Le Gusto Aldi Süd Tomatensuppe Toscana,0.25,100 Gramm,Getränkekarton 500 Gramm,aldi-sued,0.05
769,Happy Harvest Tomaten passiert,0.79,100 Gramm,Glas 280 Gramm,aldi-sued,0.28
770,Happy Harvest Aldi Süd Champignons 1. Wahl - geschnitten,0.25,Preis pro Stück,Packung 3 Stück,aldi-sued,0.08
771,Albona Pudding Schokolade,0.29,100 Gramm,Dose 410 Gramm,aldi-sued,0.071
772,Happy Harvest Aldi Süd Kidney-Bohnen Rot,0.45,100 Gramm,Tube 200 Gramm,aldi-sued,0.23
773,Happy Harvest Tomatenmark dreifach konzentriert,0.49,100 ml,Glas 250 ML,aldi-sued,0.2
774,Bavaria Hausmacher Senf Süß,0.89,100 Gramm,Dose 200 Gramm,aldi-sued,0.45
775,Alpenmark Dreierlei Schmelzkäse 8 leckere Ecken,0.49,Preis pro Stück,Packung 12 Stück,aldi-sued,0.04
776,Le Gusto Klare Delikate Brühe ergibt 7 Liter = 46 Tassen,0.95,100 Gramm,Tafel 125 Gramm,aldi-sued,0.76
777,Le Gusto Klare Fleisch Brühe ergibt 12 x 1/2 Liter = 6 Liter,1.39,100 Gramm,Packung 200 Gramm,aldi-sued,0.7
778,Moser-Roth Premium-Schokolade Edel-Vollmilch,1.39,100 Gramm,Packung 406 Gramm,aldi-sued,0.34
779,"Choco Schokolierte Waffelröllchen Milch, 8 x 25 g",0.35,100 Gramm,Packung 175 Gramm,aldi-sued,0.2
780,Primana  Herzhaft Hackbratentopf mit Champignons,1.69,100 Gramm,Dose 800 Gramm,aldi-sued,0.211
781,Studio Gebäckstangen Käse Stängli mit Butter,0.99,100 Gramm,Packung 150 Gramm,aldi-sued,0.66
782,Choco Bistro Butter-Gebäck Erdbeer,1.59,100 Gramm,Packung 250 Gramm,aldi-sued,0.64
783,Gute Geister in Nuss mit Obstbränden,3.99,100 Gramm,Packung 400 Gramm,aldi-sued,1.0
784,Aldi Süd Edle Frühlings Trüffel Eierlikör,1.29,100 Gramm,Packung 125 Gramm,aldi-sued,1.03
785,Aldi Süd Feine Mozartkugeln 10 Mozartkugeln,1.99,100 Gramm,Packung 200 Gramm,aldi-sued,1.0
786,Crispy Bits Mini,1.59,100 Gramm,Packung 400 Gramm,aldi-sued,0.398
787,Feinste Qualität Pfeffer weiss,0.49,100 Gramm,Glas 50 Gramm,aldi-sued,0.98
788,Feinste Qualität Knoblauch granuliert,0.49,100 Gramm,Glas 70 Gramm,aldi-sued,0.7
789,Beneval Frischkäse Kräuter-frisch,0.69,100 Gramm,Packung 200 Gramm,aldi-sued,0.35
790,Aldi Süd Kürbiskern Vitalgebäck mit Kürbiskernen,1.39,100 Gramm,Packung 200 Gramm,aldi-sued,0.7
791,Aldi Süd Super Knicks Waffeln mit Milchschokolade,1.59,100 Gramm,Beutel 300 Gramm,aldi-sued,0.53
792,Schafft Rouletti Salami-Snack,0.49,100 Gramm,Packung 50 Gramm,aldi-sued,0.98
793,rio d oro Tomatensaft,0.45,100 ml,Flasche Glas 500 ML,aldi-sued,0.09
794,"Bosinger Aldi Süd Schwarzwälder Schinken handgesalzen, am Stück",2.99,100 Gramm,Vakuum 350 Gramm,aldi-sued,0.8539999999999999
795,Ponnath Regensburger herzhaft-würzig und knackig 5 Stück,1.89,100 Gramm,Packung 300 Gramm,aldi-sued,0.63
796,"Kupfer Aldi Süd Fränkische Rostbratwurst grob, 5 Stück",1.75,100 Gramm,Packung 350 Gramm,aldi-sued,0.5
797,"Aldi Süd bio Weichkäse Kräuter, 48% Fett",0.85,100 Gramm,Packung 125 Gramm,aldi-sued,0.68
798,St. Ruperti Camembert 45% Fett,0.65,100 Gramm,Packung 125  Gramm,aldi-sued,0.52
799,Cucina Tiramisu 2 x100 g,1.29,100 Gramm,Doppelpackung 200 Gramm,aldi-sued,0.65
800,Beneval Frischkäse-Fass Saisonvariante Bärlauch,1.09,100 Gramm,Becher 200 Gramm,aldi-sued,0.55
801,Beneval Scheiben aus Frischkäse cremig fein - natur,0.99,100 Gramm,Packung 150 Gramm,aldi-sued,0.66
802,Süssli Aldi Süd Süßstoff,0.89,Preis pro 100 Stück,Packung 1200 Stück,aldi-sued,0.07
803,Choco Love Schokoladenkonfekt mit verschiedenen Sorten,1.99,100 Gramm,Packung 280 Gramm,aldi-sued,0.71
804,"Aldi Süd Ciabatta Brötchen Classica - zum fertigbacken, 4 x 75 g",0.69,100 Gramm,Beutel 300 Gramm,aldi-sued,0.23
805,"Il Tizio Coppa Amarena, 3 Becher",1.59,100 ml,Packung 510 ML,aldi-sued,0.312
806,"Kupfer Emmentaler Käse-Bockwurst für Grill & Pfanne,  4 x 100 g",1.79,100 Gramm,Packung 400 Gramm,aldi-sued,0.44800000000000006
807,Grandessa Eis Fackel 8 x 50 ml,1.69,100 ml,Packung 400 ML,aldi-sued,0.42300000000000004
808,"Grandessa Eis Quartett Vanille-Erdbeer, 4 x 140 ml",1.99,100 ml,Packung 560 ML,aldi-sued,0.355
809,Kemper Hähnchenbrustfilet gebraten Paprika,1.79,100 Gramm,Packung 150 Gramm,aldi-sued,1.19
810,Stockmeyer Delikatess Kasselerroulade mit Frühlingsgemüse,1.89,100 Gramm,Vakuum 200 Gramm,aldi-sued,0.95
811,Kemper Hähnchenbrustfilet gebraten Classic,1.79,100 Gramm,Packung 150 Gramm,aldi-sued,1.19
